names,timestamp,id_can,prioridade,dado
VENTOR_LINEAR_SPEED_Y,1771300998.8584678,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300998.8685455,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300998.8685455,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300998.8685455,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300998.8685455,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300998.8686006,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300998.8686006,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300998.8686006,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300998.8686006,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300998.879196,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300998.879196,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300998.879196,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300998.879196,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300998.8792472,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300998.8792472,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300998.8792472,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300998.8792472,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300998.8893008,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300998.8893008,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300998.8893008,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300998.8893008,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300998.8893569,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300998.8893569,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300998.8893569,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300998.8893569,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300998.8993793,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300998.8993793,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300998.8993793,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300998.8993793,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300998.899452,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300998.899452,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300998.899452,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300998.899452,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300998.9094882,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300998.9094882,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300998.9094882,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300998.9094882,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300998.9095352,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300998.9095352,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300998.9095352,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300998.9095352,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300998.9195921,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300998.9195921,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300998.9195921,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300998.9195921,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300998.9196458,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300998.9196458,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300998.9196458,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300998.9196458,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300998.9296834,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300998.9296834,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300998.9296834,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300998.9296834,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300998.9297404,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300998.9297404,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300998.9297404,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300998.9297404,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300998.939765,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300998.939765,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300998.939765,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300998.939765,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300998.939821,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300998.939821,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300998.939821,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300998.939821,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300998.949866,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300998.949866,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300998.949866,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300998.949866,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300998.9499156,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300998.9499156,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300998.9499156,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300998.9499156,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300998.9599597,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300998.9599597,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300998.9599597,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300998.9599597,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300998.960014,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300998.960014,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300998.960014,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300998.960014,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300998.97005,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300998.97005,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300998.97005,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300998.97005,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300998.970108,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300998.970108,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300998.970108,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300998.970108,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300998.9801393,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300998.9801393,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300998.9801393,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300998.9801393,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300998.980187,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300998.980187,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300998.980187,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300998.980187,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300998.9902444,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300998.9902444,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300998.9902444,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300998.9902444,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300998.9902964,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300998.9902964,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300998.9902964,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300998.9902964,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.000362,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.000362,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.000362,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.000362,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.000412,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.000412,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.000412,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.000412,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.0104377,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.0104377,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.0104377,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.0104377,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.0104902,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.0104902,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.0104902,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.0104902,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.0205371,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.0205371,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.0205371,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.0205371,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.0205846,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.0205846,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.0205846,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.0205846,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.0306485,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.0306485,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.0306485,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.0306485,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.0307019,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.0307019,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.0307019,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.0307019,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.0407495,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.0407495,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.0407495,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.0407495,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.040808,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.040808,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.040808,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.040808,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.0508206,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.0508206,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.0508206,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.0508206,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.050885,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.050885,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.050885,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.050885,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.0616906,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.0616906,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.0616906,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.0616906,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.0617323,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.0617323,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.0617323,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.0617323,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.0717652,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.0717652,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.0717652,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.0717652,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.0718234,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.0718234,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.0718234,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.0718234,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.0818841,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.0818841,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.0818841,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.0818841,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.081967,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.081967,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.081967,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.081967,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.0919683,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.0919683,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.0919683,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.0919683,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.0920098,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.0920098,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.0920098,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.0920098,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.1020691,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.1020691,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.1020691,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.1020691,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.1021118,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.1021118,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.1021118,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.1021118,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.1121576,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.1121576,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.1121576,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.1121576,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.1121995,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.1121995,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.1121995,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.1121995,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.1222527,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.1222527,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.1222527,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.1222527,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.1222959,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.1222959,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.1222959,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.1222959,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.132342,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.132342,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.132342,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.132342,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.1323826,0x002,4,5427500.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.1323826,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.1323826,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.1323826,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.1424253,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.1424253,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.1424253,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.1424253,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.1424875,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.1424875,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.1424875,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.1424875,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.1525424,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.1525424,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.1525424,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.1525424,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.1526086,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.1526086,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.1526086,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.1526086,0x002,4,2176000.00 Linear speed in y
VENTOR_LINEAR_ACC_X,1771300999.1626525,0x001,3,4889500.00 Linear acceleration in x
VENTOR_ANGULAR_SPEED_X,1771300999.1626525,0x001,3,0.00 Angular speed in x
VENTOR_LINEAR_ACC_Y,1771300999.1626525,0x001,3,5631900.00 Linear acceleration in y
VENTOR_ANGULAR_SPEED_Y,1771300999.1626525,0x001,3,0.00 Angular speed in y
VENTOR_LINEAR_ACC_Z,1771300999.1626952,0x002,4,5401900.00 Linear acceleration in z
VENTOR_ANGULAR_SPEED_Z,1771300999.1626952,0x002,4,0.00 Angular speed in z
VENTOR_LINEAR_SPEED_X,1771300999.1626952,0x002,4,5325500.00 Linear speed in x
VENTOR_LINEAR_SPEED_Y,1771300999.1626952,0x002,4,2176000.00 Linear speed in y
