names,timestamp,id_can,prioridade,dado
VENTOR_LINEAR_SPEED_X,1771304003.769216,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.769216,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.77926,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.77926,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.77926,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.77926,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.779311,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.779311,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.779311,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.779311,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.789353,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.789353,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.789353,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.789353,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.7894032,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.7894032,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.7894032,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.7894032,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.7994413,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.7994413,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.7994413,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.7994413,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.7994905,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.7994905,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.7994905,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.7994905,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.8095503,0x001,3,-6500.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.8095503,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.8095503,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.8095503,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.8096013,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.8096013,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.8096013,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.8096013,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.8196406,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.8196406,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.8196406,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.8196406,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.8196871,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.8196871,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.8196871,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.8196871,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.82971,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.82971,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.82971,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.82971,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.8297606,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.8297606,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.8297606,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.8297606,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.8398001,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.8398001,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.8398001,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.8398001,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.840708,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.840708,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.840708,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.840708,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.85066,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.85066,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.85066,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.85066,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.8507082,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.8507082,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.8507082,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.8507082,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.8607624,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.8607624,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.8607624,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.8607624,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.8608108,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.8608108,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.8608108,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.8608108,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.8708594,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.8708594,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.8708594,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.8708594,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.8709085,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.8709085,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.8709085,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.8709085,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.8809793,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.8809793,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.8809793,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.8809793,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.8810387,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.8810387,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.8810387,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.8810387,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.8910615,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.8910615,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.8910615,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.8910615,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.8911226,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.8911226,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.8911226,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.8911226,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.901166,0x001,3,-6500.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.901166,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.901166,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.901166,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.9012253,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.9012253,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.9012253,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.9012253,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.911254,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.911254,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.911254,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.911254,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.911308,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.911308,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.911308,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.911308,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.9213524,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.9213524,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.9213524,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.9213524,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.9214017,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.9214017,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.9214017,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.9214017,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.9314444,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.9314444,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.9314444,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.9314444,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.9314945,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.9314945,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.9314945,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.9314945,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.9415324,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.9415324,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.9415324,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.9415324,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.9415808,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.9415808,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.9415808,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.9415808,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.9516447,0x001,3,-6500.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.9516447,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.9516447,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.9516447,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.9516919,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.9516919,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.9516919,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.9516919,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.9617105,0x001,3,-6500.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.9617105,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.9617105,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.9617105,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.9617553,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.9617553,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.9617553,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.9617553,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.9718235,0x001,3,-6500.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.9718235,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.9718235,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.9718235,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.9718707,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.9718707,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.9718707,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.9718707,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.9819183,0x001,3,-6500.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.9819183,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.9819183,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.9819183,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.9819663,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.9819663,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.9819663,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.9819663,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304003.992015,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304003.992015,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304003.992015,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304003.992015,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304003.992065,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304003.992065,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304003.992065,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304003.992065,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304004.0020854,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304004.0020854,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304004.0020854,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304004.0020854,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304004.0021296,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304004.0021296,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304004.0021296,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304004.0021296,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304004.012174,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304004.012174,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304004.012174,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304004.012174,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304004.012221,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304004.012221,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304004.012221,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304004.012221,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304004.0223296,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304004.0223296,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304004.0223296,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304004.0223296,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304004.0231316,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304004.0231316,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304004.0231316,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304004.0231316,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304004.03239,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304004.03239,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304004.03239,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304004.03239,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304004.0324364,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304004.0324364,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304004.0324364,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304004.0324364,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304004.0430164,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304004.0430164,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304004.0430164,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304004.0430164,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304004.043067,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304004.043067,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304004.043067,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304004.043067,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304004.0531085,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304004.0531085,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304004.0531085,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304004.0531085,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304004.0531533,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304004.0531533,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304004.0531533,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304004.0531533,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304004.0631697,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304004.0631697,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304004.0631697,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304004.0631697,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304004.0632155,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304004.0632155,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304004.0632155,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304004.0632155,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304004.0732527,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304004.0732527,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304004.0732527,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304004.0732527,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304004.0733175,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304004.0733175,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304004.0733175,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304004.0733175,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304004.084203,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304004.084203,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304004.084203,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304004.084203,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304004.0842545,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304004.0842545,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304004.0842545,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304004.0842545,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304004.0942848,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304004.0942848,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304004.0942848,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304004.0942848,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304004.0943308,0x002,4,97900.00 m/s²
VENTOR_ANGULAR_SPEED_Z,1771304004.0943308,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771304004.0943308,0x002,4,200000.00 km/h
VENTOR_LINEAR_SPEED_Y,1771304004.0943308,0x002,4,200000.00 km/h
VENTOR_LINEAR_ACC_X,1771304004.1043694,0x001,3,-6600.00 m/s²
VENTOR_ANGULAR_SPEED_X,1771304004.1043694,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771304004.1043694,0x001,3,-3600.00 m/s²
VENTOR_ANGULAR_SPEED_Y,1771304004.1043694,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771304004.104415,0x002,4,97900.00 m/s²
