names,timestamp,id_can,prioridade,dado
VENTOR_LINEAR_SPEED_Y,1771303339.6320357,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.6421068,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.6421068,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.6421068,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.6421068,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.6421518,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.6421518,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.6421518,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.6421518,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.6522036,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.6522036,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.6522036,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.6522036,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.652259,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.652259,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.652259,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.652259,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.6623015,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.6623015,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.6623015,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.6623015,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.6623502,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.6623502,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.6623502,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.6623502,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.6723833,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.6723833,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.6723833,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.6723833,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.6725004,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.6725004,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.6725004,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.6725004,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.6824765,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.6824765,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.6824765,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.6824765,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.6825242,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.6825242,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.6825242,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.6825242,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.6926014,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.6926014,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.6926014,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.6926014,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.692647,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.692647,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.692647,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.692647,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.702697,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.702697,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.702697,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.702697,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.702742,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.702742,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.702742,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.702742,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.7127943,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.7127943,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.7127943,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.7127943,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.712852,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.712852,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.712852,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.712852,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.722883,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.722883,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.722883,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.722883,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.7229333,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.7229333,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.7229333,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.7229333,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.7329922,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.7329922,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.7329922,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.7329922,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.7330418,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.7330418,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.7330418,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.7330418,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.7430856,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.7430856,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.7430856,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.7430856,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.7431393,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.7431393,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.7431393,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.7431393,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.7532315,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.7532315,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.7532315,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.7532315,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.7532904,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.7532904,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.7532904,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.7532904,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.763794,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.763794,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.763794,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.763794,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.7638404,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.7638404,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.7638404,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.7638404,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.773859,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.773859,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.773859,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.773859,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.773904,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.773904,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.773904,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.773904,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.7839432,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.7839432,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.7839432,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.7839432,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.783986,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.783986,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.783986,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.783986,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.7940204,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.7940204,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.7940204,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.7940204,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Z,1771303339.7940855,0x002,4,9.79 m/s²
VENTOR_ANGULAR_SPEED_Z,1771303339.7940855,0x002,4,0.00 rad/s
VENTOR_LINEAR_SPEED_X,1771303339.7940855,0x002,4,20.00 km/h
VENTOR_LINEAR_SPEED_Y,1771303339.7940855,0x002,4,20.00 km/h
VENTOR_LINEAR_ACC_X,1771303339.8041244,0x001,3,654.70 m/s²
VENTOR_ANGULAR_SPEED_X,1771303339.8041244,0x001,3,0.00 rad/s
VENTOR_LINEAR_ACC_Y,1771303339.8041244,0x001,3,654.99 m/s²
VENTOR_ANGULAR_SPEED_Y,1771303339.8041244,0x001,3,0.00 rad/s
