STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1761552384.86138,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1761552384.86138,0x18FF00F7,1,3 state
ERROR CODE  M13,1761552384.86138,0x18FF00F7,1,27070 state
ACT_DCBUSVOLTAGE M13,1761552384.86138,0x18FF00F7,1,736.00 V
ACT_DCBUSPOWER M13,1761552384.86138,0x18FF00F7,1,218.10 kw
ACT_DEVICETEMPERATURE M13,1761552384.86138,0x18FF00F7,1,158 °C
UNDER_VOLTAGE,1761552384.876901,0x19B70007,1,FALSE logic
OVER_VOLTAGE,1761552384.876901,0x19B70007,1,TRUE logic
DISCHARGE_OVER_CURRENT,1761552384.876901,0x19B70007,1,TRUE logic
CHARGE_OVER_CURRENT,1761552384.876901,0x19B70007,1,FALSE logic
CELL_MODULE_OVERHEAT,1761552384.876901,0x19B70007,1,FALSE logic
LEAKAGE,1761552384.876901,0x19B70007,1,TRUE logic
NO_CELL_COMMUNICATION,1761552384.876901,0x19B70007,1,TRUE logic
LOW_VOLTAGE_W,1761552384.876901,0x19B70007,1,TRUE logic
HIGH_CURRENT_W,1761552384.876901,0x19B70007,1,FALSE logic
HIGH_TEMPERATURE_W,1761552384.876901,0x19B70007,1,FALSE logic
VALIDITY,1761552384.876901,0x19B70007,1,246 state
CELL_OVERHEAT,1761552384.876901,0x19B70007,1,FALSE logic
NO_CURRENT_SENSOR,1761552384.876901,0x19B70007,1,TRUE logic
PACK_UNDER_VOLTAGE,1761552384.876901,0x19B70007,1,FALSE logic
CTRLDCU A0,1761552384.891983,0x18FF1180,1,0 state
SETP_DCLINKTOLERANCE A0,1761552384.891983,0x18FF1180,1,684.00 V
SETP_MOTPOWER A0,1761552384.891983,0x18FF1180,1,168 %
SETP_GENPOWER A0,1761552384.891983,0x18FF1180,1,239 %
SETP_SPEED A0,1761552384.891983,0x18FF1180,1,2392 rpm
SETP_TORQUE A0,1761552384.891983,0x18FF1180,1,496.40 Nm
UNDER_VOLTAGE,1761552384.907023,0x19B70007,1,TRUE logic
OVER_VOLTAGE,1761552384.907023,0x19B70007,1,FALSE logic
DISCHARGE_OVER_CURRENT,1761552384.907023,0x19B70007,1,FALSE logic
CHARGE_OVER_CURRENT,1761552384.907023,0x19B70007,1,TRUE logic
CELL_MODULE_OVERHEAT,1761552384.907023,0x19B70007,1,FALSE logic
LEAKAGE,1761552384.907023,0x19B70007,1,TRUE logic
NO_CELL_COMMUNICATION,1761552384.907023,0x19B70007,1,TRUE logic
LOW_VOLTAGE_W,1761552384.907023,0x19B70007,1,FALSE logic
HIGH_CURRENT_W,1761552384.907023,0x19B70007,1,TRUE logic
HIGH_TEMPERATURE_W,1761552384.907023,0x19B70007,1,TRUE logic
VALIDITY,1761552384.907023,0x19B70007,1,176 state
CELL_OVERHEAT,1761552384.907023,0x19B70007,1,TRUE logic
NO_CURRENT_SENSOR,1761552384.907023,0x19B70007,1,FALSE logic
PACK_UNDER_VOLTAGE,1761552384.907023,0x19B70007,1,TRUE logic
VCELL_56,1761552384.921814,0x19B50107,1,0.22 V
VCELL_57,1761552384.921814,0x19B50107,1,1.24 V
VCELL_58,1761552384.921814,0x19B50107,1,0.21 V
VCELL_59,1761552384.921814,0x19B50107,1,0.78 V
VCELL_60,1761552384.921814,0x19B50107,1,1.85 V
VCELL_61,1761552384.921814,0x19B50107,1,2.30 V
VCELL_62,1761552384.921814,0x19B50107,1,0.76 V
VCELL_63,1761552384.921814,0x19B50107,1,1.74 V
VCELL_80,1761552384.936691,0x19B5010A,1,2.47 V
VCELL_81,1761552384.936691,0x19B5010A,1,1.35 V
VCELL_82,1761552384.936691,0x19B5010A,1,0.88 V
VCELL_83,1761552384.936691,0x19B5010A,1,0.27 V
VCELL_84,1761552384.936691,0x19B5010A,1,1.86 V
VCELL_85,1761552384.936691,0x19B5010A,1,0.15 V
VCELL_86,1761552384.936691,0x19B5010A,1,0.48 V
VCELL_87,1761552384.936691,0x19B5010A,1,2.31 V
CTRLDCU B0,1761552384.951769,0x18FF1280,1,0 state
SETP_DCLINKTOLERANCE B0,1761552384.951769,0x18FF1280,1,832.00 V
SETP_MOTPOWER B0,1761552384.951769,0x18FF1280,1,101 %
SETP_GENPOWER B0,1761552384.951769,0x18FF1280,1,33 %
SETP_SPEED B0,1761552384.951769,0x18FF1280,1,23876 rpm
SETP_TORQUE B0,1761552384.951769,0x18FF1280,1,4008.80 Nm
DEVICESTATE M0,1761552384.966846,0x18FF00EA,1,2 state
ERRORLAMP M0,1761552384.966846,0x18FF00EA,1,3 state
DEVICENUMBER M0,1761552384.966846,0x18FF00EA,1,5 state
CLAMP15_STATUS M0,1761552384.966846,0x18FF00EA,1,1 state
PRECHARGED M0,1761552384.966846,0x18FF00EA,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M0,1761552384.966846,0x18FF00EA,1,0 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M0,1761552384.966846,0x18FF00EA,1,1 state
ERROR CODE M0,1761552384.966846,0x18FF00EA,1,49784 state
ACT_DCBUSVOLTAGE M0,1761552384.966846,0x18FF00EA,1,420.00 V
ACT_DCBUSPOWER M0,1761552384.966846,0x18FF00EA,1,184.67 kw
ACT_DEVICETEMPERATURE M0,1761552384.966846,0x18FF00EA,1,104 °C
TCELL_16,1761552384.98203,0x19B50802,1,244 °C
TCELL_17,1761552384.98203,0x19B50802,1,229 °C
TCELL_18,1761552384.98203,0x19B50802,1,159 °C
TCELL_19,1761552384.98203,0x19B50802,1,253 °C
TCELL_20,1761552384.98203,0x19B50802,1,62 °C
TCELL_21,1761552384.98203,0x19B50802,1,195 °C
TCELL_22,1761552384.98203,0x19B50802,1,149 °C
TCELL_23,1761552384.98203,0x19B50802,1,93 °C
APPS_RANGE_ERROR,1761552384.997367,0x18FF1515,1,TRUE state
SAFETY_OK,1761552384.997367,0x18FF1515,1,FALSE state
BRAKE,1761552384.997367,0x18FF1515,1,0 state
VCU_STATE,1761552384.997367,0x18FF1515,1,6 state
APS_PERC,1761552384.997367,0x18FF1515,1,512.03 %
TORQUE 0A,1761552385.013584,0x18FF0DEA,1,11108.60 Nm
RPM 0A,1761552385.013584,0x18FF0DEA,1,34008.00 RPM
TORQUE 0B,1761552385.013584,0x18FF0DEA,1,11487.20 Nm
RPM 0B,1761552385.013584,0x18FF0DEA,1,43105.00 RPM
VCELL_40,1761552385.03002,0x19B50105,1,0.52 V
VCELL_41,1761552385.03002,0x19B50105,1,2.18 V
VCELL_42,1761552385.03002,0x19B50105,1,1.67 V
VCELL_43,1761552385.03002,0x19B50105,1,2.13 V
VCELL_44,1761552385.03002,0x19B50105,1,1.32 V
VCELL_45,1761552385.03002,0x19B50105,1,2.30 V
VCELL_46,1761552385.03002,0x19B50105,1,1.15 V
VCELL_47,1761552385.03002,0x19B50105,1,1.81 V
CTRLDCU A0,1761552385.046258,0x18FF1180,1,0 state
SETP_DCLINKTOLERANCE A0,1761552385.046258,0x18FF1180,1,204.00 V
SETP_MOTPOWER A0,1761552385.046258,0x18FF1180,1,222 %
SETP_GENPOWER A0,1761552385.046258,0x18FF1180,1,164 %
SETP_SPEED A0,1761552385.046258,0x18FF1180,1,17872 rpm
SETP_TORQUE A0,1761552385.046258,0x18FF1180,1,72.80 Nm
APPS_RANGE_ERROR,1761552385.062912,0x18FF1515,1,TRUE state
SAFETY_OK,1761552385.062912,0x18FF1515,1,TRUE state
BRAKE,1761552385.062912,0x18FF1515,1,1 state
VCU_STATE,1761552385.062912,0x18FF1515,1,2 state
APS_PERC,1761552385.062912,0x18FF1515,1,260.42 %
CTRLDCU A0,1761552385.393081,0x18FF1180,1,3 state
SETP_DCLINKTOLERANCE A0,1761552385.393081,0x18FF1180,1,408.00 V
SETP_MOTPOWER A0,1761552385.393081,0x18FF1180,1,125 %
SETP_GENPOWER A0,1761552385.393081,0x18FF1180,1,78 %
SETP_SPEED A0,1761552385.393081,0x18FF1180,1,57464 rpm
SETP_TORQUE A0,1761552385.393081,0x18FF1180,1,1251.20 Nm
VCELL_40,1761552385.408711,0x19B50105,1,0.43 V
VCELL_41,1761552385.408711,0x19B50105,1,0.61 V
VCELL_42,1761552385.408711,0x19B50105,1,0.60 V
VCELL_43,1761552385.408711,0x19B50105,1,0.18 V
VCELL_44,1761552385.408711,0x19B50105,1,0.29 V
VCELL_45,1761552385.408711,0x19B50105,1,1.75 V
VCELL_46,1761552385.408711,0x19B50105,1,0.31 V
VCELL_47,1761552385.408711,0x19B50105,1,1.00 V
CTRLDCU B13,1761552385.423976,0x18FFE280,1,3 state
SETP_DCLINKTOLERANCE B13,1761552385.423976,0x18FFE280,1,764.00 V
SETP_MOTPOWER B13,1761552385.423976,0x18FFE280,1,110 %
SETP_GENPOWER B13,1761552385.423976,0x18FFE280,1,84 %
SETP_SPEED B13,1761552385.423976,0x18FFE280,1,62279 rpm
SETP_TORQUE B13,1761552385.423976,0x18FFE280,1,10489.20 Nm
FLUID_TEMP_1,1761552385.438989,0x410,2,97.50 ºC
FLUID_TEMP_2,1761552385.438989,0x410,2,118.50 ºC
FLUID_TEMP_3,1761552385.438989,0x410,2,14.00 ºC
FRONT_RIGHT_SUSPENSION,1761552385.438989,0x410,2,28.24 %
CTRLDCU B0,1761552385.454411,0x18FF1280,1,2 state
SETP_DCLINKTOLERANCE B0,1761552385.454411,0x18FF1280,1,1000.00 V
SETP_MOTPOWER B0,1761552385.454411,0x18FF1280,1,58 %
SETP_GENPOWER B0,1761552385.454411,0x18FF1280,1,28 %
SETP_SPEED B0,1761552385.454411,0x18FF1280,1,13405 rpm
SETP_TORQUE B0,1761552385.454411,0x18FF1280,1,2655.40 Nm
VENTOR_0,1761552385.469972,0x001,4,439.72 m/s²
VENTOR_1,1761552385.469972,0x001,4,241.28 rad/s
VENTOR_2,1761552385.469972,0x001,4,550.87 m/s²
VENTOR_3,1761552385.469972,0x001,4,248.97 rad/s
BACK_RIGHT_SUSPENSION,1761552385.485989,0x402,2,1.96 %
ARREF_L_FLUID_PRESS,1761552385.485989,0x402,2,96.00 kPA
VCELL_64,1761552385.502159,0x19B50108,1,0.44 V
VCELL_65,1761552385.502159,0x19B50108,1,1.62 V
VCELL_66,1761552385.502159,0x19B50108,1,0.61 V
VCELL_67,1761552385.502159,0x19B50108,1,0.05 V
VCELL_68,1761552385.502159,0x19B50108,1,0.92 V
VCELL_69,1761552385.502159,0x19B50108,1,1.98 V
VCELL_70,1761552385.502159,0x19B50108,1,1.23 V
VCELL_71,1761552385.502159,0x19B50108,1,0.40 V
TCELL_24,1761552385.517199,0x19B50803,1,145 °C
TCELL_25,1761552385.517199,0x19B50803,1,59 °C
TCELL_26,1761552385.517199,0x19B50803,1,44 °C
TCELL_27,1761552385.517199,0x19B50803,1,126 °C
TCELL_28,1761552385.517199,0x19B50803,1,172 °C
TCELL_29,1761552385.517199,0x19B50803,1,39 °C
TCELL_30,1761552385.517199,0x19B50803,1,177 °C
TCELL_31,1761552385.517199,0x19B50803,1,125 °C
CTRLDCU B0,1761552385.532009,0x18FF1280,1,1 state
SETP_DCLINKTOLERANCE B0,1761552385.532009,0x18FF1280,1,332.00 V
SETP_MOTPOWER B0,1761552385.532009,0x18FF1280,1,99 %
SETP_GENPOWER B0,1761552385.532009,0x18FF1280,1,129 %
SETP_SPEED B0,1761552385.532009,0x18FF1280,1,57514 rpm
SETP_TORQUE B0,1761552385.532009,0x18FF1280,1,6460.00 Nm
TCELL_0,1761552385.546714,0x19B70800,1,89 °C
TCELL_1,1761552385.546714,0x19B70800,1,116 °C
TCELL_2,1761552385.546714,0x19B70800,1,156 °C
TCELL_3,1761552385.546714,0x19B70800,1,5 °C
TCELL_4,1761552385.546714,0x19B70800,1,116 °C
CTRLDCU A13,1761552385.561219,0x18FFE180,1,3 state
SETP_DCLINKTOLERANCE A13,1761552385.561219,0x18FFE180,1,468.00 V
SETP_MOTPOWER A13,1761552385.561219,0x18FFE180,1,38 %
SETP_GENPOWER A13,1761552385.561219,0x18FFE180,1,5 %
SETP_SPEED A13,1761552385.561219,0x18FFE180,1,53000 rpm
SETP_TORQUE A13,1761552385.561219,0x18FFE180,1,11416.40 Nm
TORQUE 0A,1761552385.575926,0x18FF0DEA,1,5908.00 Nm
RPM 0A,1761552385.575926,0x18FF0DEA,1,14710.00 RPM
TORQUE 0B,1761552385.575926,0x18FF0DEA,1,8501.60 Nm
RPM 0B,1761552385.575926,0x18FF0DEA,1,45618.00 RPM
CTRLDCU A0,1761552385.590191,0x18FF1180,1,3 state
SETP_DCLINKTOLERANCE A0,1761552385.590191,0x18FF1180,1,872.00 V
SETP_MOTPOWER A0,1761552385.590191,0x18FF1180,1,77 %
SETP_GENPOWER A0,1761552385.590191,0x18FF1180,1,40 %
SETP_SPEED A0,1761552385.590191,0x18FF1180,1,27821 rpm
SETP_TORQUE A0,1761552385.590191,0x18FF1180,1,1887.20 Nm
TCELL_24,1761552385.604343,0x19B50803,1,254 °C
TCELL_25,1761552385.604343,0x19B50803,1,230 °C
TCELL_26,1761552385.604343,0x19B50803,1,166 °C
TCELL_27,1761552385.604343,0x19B50803,1,47 °C
TCELL_28,1761552385.604343,0x19B50803,1,105 °C
TCELL_29,1761552385.604343,0x19B50803,1,186 °C
TCELL_30,1761552385.604343,0x19B50803,1,167 °C
TCELL_31,1761552385.604343,0x19B50803,1,171 °C
UNDER_VOLTAGE,1761552385.619279,0x19B70007,1,TRUE logic
OVER_VOLTAGE,1761552385.619279,0x19B70007,1,FALSE logic
DISCHARGE_OVER_CURRENT,1761552385.619279,0x19B70007,1,FALSE logic
CHARGE_OVER_CURRENT,1761552385.619279,0x19B70007,1,TRUE logic
CELL_MODULE_OVERHEAT,1761552385.619279,0x19B70007,1,TRUE logic
LEAKAGE,1761552385.619279,0x19B70007,1,FALSE logic
NO_CELL_COMMUNICATION,1761552385.619279,0x19B70007,1,FALSE logic
LOW_VOLTAGE_W,1761552385.619279,0x19B70007,1,TRUE logic
HIGH_CURRENT_W,1761552385.619279,0x19B70007,1,TRUE logic
HIGH_TEMPERATURE_W,1761552385.619279,0x19B70007,1,FALSE logic
VALIDITY,1761552385.619279,0x19B70007,1,62 state
CELL_OVERHEAT,1761552385.619279,0x19B70007,1,FALSE logic
NO_CURRENT_SENSOR,1761552385.619279,0x19B70007,1,TRUE logic
PACK_UNDER_VOLTAGE,1761552385.619279,0x19B70007,1,TRUE logic
CTRLDCU A0,1761552385.634871,0x18FF1180,1,3 state
SETP_DCLINKTOLERANCE A0,1761552385.634871,0x18FF1180,1,228.00 V
SETP_MOTPOWER A0,1761552385.634871,0x18FF1180,1,248 %
SETP_GENPOWER A0,1761552385.634871,0x18FF1180,1,246 %
SETP_SPEED A0,1761552385.634871,0x18FF1180,1,6941 rpm
SETP_TORQUE A0,1761552385.634871,0x18FF1180,1,9243.80 Nm
VCELL_16,1761552385.649419,0x19B50102,1,0.69 V
VCELL_17,1761552385.649419,0x19B50102,1,0.13 V
VCELL_18,1761552385.649419,0x19B50102,1,1.30 V
VCELL_19,1761552385.649419,0x19B50102,1,2.08 V
VCELL_20,1761552385.649419,0x19B50102,1,1.00 V
VCELL_21,1761552385.649419,0x19B50102,1,1.17 V
VCELL_22,1761552385.649419,0x19B50102,1,0.96 V
VCELL_23,1761552385.649419,0x19B50102,1,1.81 V
VCELL_0,1761552385.664533,0x19B50100,1,0.80 V
VCELL_1,1761552385.664533,0x19B50100,1,2.24 V
VCELL_2,1761552385.664533,0x19B50100,1,1.18 V
VCELL_3,1761552385.664533,0x19B50100,1,0.83 V
VCELL_4,1761552385.664533,0x19B50100,1,1.16 V
VCELL_5,1761552385.664533,0x19B50100,1,1.79 V
VCELL_6,1761552385.664533,0x19B50100,1,1.06 V
VCELL_7,1761552385.664533,0x19B50100,1,2.54 V
IMD,1761552385.679078,0x103,3,TRUE state
BMS,1761552385.679078,0x103,3,FALSE state
BSPD,1761552385.679078,0x103,3,FALSE state
SAFETY_OK,1761552385.679078,0x103,3,FALSE state
GENERAL ERROR,1761552385.679078,0x103,3,TRUE state
PRE_CHARGE_TIME_EXCEEDED,1761552385.679078,0x103,3,TRUE state
BMS_TIMEOUT,1761552385.679078,0x103,3,TRUE state
ACT_INVERTERSTATUS A13,1761552385.985184,0x18FF01F7,1,3 state
ACT_INVERTERREADY A13,1761552385.985184,0x18FF01F7,1,1 state
ACT_ERRORSTATUS A13,1761552385.985184,0x18FF01F7,1,0 state
ACT_SPEED A13,1761552385.985184,0x18FF01F7,1,44652 rpm
ACT_TORQUE A13,1761552385.985184,0x18FF01F7,1,5673.40 Nm
ACT_POWER A13,1761552385.985184,0x18FF01F7,1,36.66 kw
ACT_MOTORTEMPERATURE A13,1761552385.985184,0x18FF01F7,1,248 °C
UNDER_VOLTAGE,1761552386.000583,0x19B70007,1,TRUE logic
OVER_VOLTAGE,1761552386.000583,0x19B70007,1,TRUE logic
DISCHARGE_OVER_CURRENT,1761552386.000583,0x19B70007,1,FALSE logic
CHARGE_OVER_CURRENT,1761552386.000583,0x19B70007,1,TRUE logic
CELL_MODULE_OVERHEAT,1761552386.000583,0x19B70007,1,FALSE logic
LEAKAGE,1761552386.000583,0x19B70007,1,FALSE logic
NO_CELL_COMMUNICATION,1761552386.000583,0x19B70007,1,FALSE logic
LOW_VOLTAGE_W,1761552386.000583,0x19B70007,1,TRUE logic
HIGH_CURRENT_W,1761552386.000583,0x19B70007,1,TRUE logic
HIGH_TEMPERATURE_W,1761552386.000583,0x19B70007,1,TRUE logic
VALIDITY,1761552386.000583,0x19B70007,1,99 state
CELL_OVERHEAT,1761552386.000583,0x19B70007,1,FALSE logic
NO_CURRENT_SENSOR,1761552386.000583,0x19B70007,1,FALSE logic
PACK_UNDER_VOLTAGE,1761552386.000583,0x19B70007,1,FALSE logic
FLUID_TEMP_1,1761552386.01483,0x400,2,26.50 ºC
FLUID_TEMP_2,1761552386.01483,0x400,2,111.50 ºC
FLUID_TEMP_3,1761552386.01483,0x400,2,52.50 ºC
FLUID_TEMP_4,1761552386.01483,0x400,2,83.00 ºC
FLUID_FLOW_1,1761552386.01483,0x400,2,12.50 L/min
FLUID_FLOW_2,1761552386.01483,0x400,2,13.62 L/min
DEVICESTATE M0,1761552386.028943,0x18FF00EA,1,3 state
ERRORLAMP M0,1761552386.028943,0x18FF00EA,1,2 state
DEVICENUMBER M0,1761552386.028943,0x18FF00EA,1,0 state
CLAMP15_STATUS M0,1761552386.028943,0x18FF00EA,1,0 state
PRECHARGED M0,1761552386.028943,0x18FF00EA,1,2 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M0,1761552386.028943,0x18FF00EA,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M0,1761552386.028943,0x18FF00EA,1,3 state
ERROR CODE M0,1761552386.028943,0x18FF00EA,1,61809 state
ACT_DCBUSVOLTAGE M0,1761552386.028943,0x18FF00EA,1,88.00 V
