names,timestamp,id_can,prioridade,dado
ACT_POWER A13,1771291022.654083,0x18FF01F7,1,0.00 kw
ACT_MOTORTEMPERATURE A13,1771291022.654083,0x18FF01F7,1,27.00 °C
ACT_INVERTERSTATUS B13,1771291022.6591628,0x18FF02F7,1,0 state
ACT_INVERTERREADY B13,1771291022.6591628,0x18FF02F7,1,0 state
ACT_ERRORSTATUS B13,1771291022.6591628,0x18FF02F7,1,0 state
ACT_SPEED B13,1771291022.6591628,0x18FF02F7,1,0.00 rpm
ACT_TORQUE B13,1771291022.6591628,0x18FF02F7,1,0.00 Nm
ACT_POWER B13,1771291022.6591628,0x18FF02F7,1,0.00 kw
ACT_MOTORTEMPERATURE B13,1771291022.6591628,0x18FF02F7,1,28.00 °C
DEVICESTATE M13,1771291022.7494936,0x18FF00F7,1,0 state
ERRORLAMP M13,1771291022.7494936,0x18FF00F7,1,0 state
DEVICENUMBER M13,1771291022.7494936,0x18FF00F7,1,14 state
CLAMP15_STATUS M13,1771291022.7494936,0x18FF00F7,1,1 state
PRECHARGED M13,1771291022.7494936,0x18FF00F7,1,1 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1771291022.7494936,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1771291022.7494936,0x18FF00F7,1,3 state
ERROR CODE  M13,1771291022.7494936,0x18FF00F7,1,0 state
ACT_DCBUSVOLTAGE M13,1771291022.7494936,0x18FF00F7,1,1.25 V
ACT_DCBUSPOWER M13,1771291022.7494936,0x18FF00F7,1,0.00 kw
ACT_DEVICETEMPERATURE M13,1771291022.7494936,0x18FF00F7,1,26.00 °C
ACT_INVERTERSTATUS A13,1771291022.7544057,0x18FF01F7,1,0 state
ACT_INVERTERREADY A13,1771291022.7544057,0x18FF01F7,1,0 state
ACT_ERRORSTATUS A13,1771291022.7544057,0x18FF01F7,1,0 state
ACT_SPEED A13,1771291022.7544057,0x18FF01F7,1,0.00 rpm
ACT_TORQUE A13,1771291022.7544057,0x18FF01F7,1,0.00 Nm
ACT_POWER A13,1771291022.7544057,0x18FF01F7,1,0.00 kw
ACT_MOTORTEMPERATURE A13,1771291022.7544057,0x18FF01F7,1,27.00 °C
ACT_INVERTERSTATUS B13,1771291022.7594895,0x18FF02F7,1,0 state
ACT_INVERTERREADY B13,1771291022.7594895,0x18FF02F7,1,0 state
ACT_ERRORSTATUS B13,1771291022.7594895,0x18FF02F7,1,0 state
ACT_SPEED B13,1771291022.7594895,0x18FF02F7,1,0.00 rpm
ACT_TORQUE B13,1771291022.7594895,0x18FF02F7,1,0.00 Nm
ACT_POWER B13,1771291022.7594895,0x18FF02F7,1,0.00 kw
ACT_MOTORTEMPERATURE B13,1771291022.7594895,0x18FF02F7,1,28.00 °C
DEVICESTATE M13,1771291022.8495762,0x18FF00F7,1,0 state
ERRORLAMP M13,1771291022.8495762,0x18FF00F7,1,0 state
DEVICENUMBER M13,1771291022.8495762,0x18FF00F7,1,14 state
CLAMP15_STATUS M13,1771291022.8495762,0x18FF00F7,1,1 state
PRECHARGED M13,1771291022.8495762,0x18FF00F7,1,1 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1771291022.8495762,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1771291022.8495762,0x18FF00F7,1,3 state
ERROR CODE  M13,1771291022.8495762,0x18FF00F7,1,0 state
ACT_DCBUSVOLTAGE M13,1771291022.8495762,0x18FF00F7,1,1.25 V
ACT_DCBUSPOWER M13,1771291022.8495762,0x18FF00F7,1,0.00 kw
ACT_DEVICETEMPERATURE M13,1771291022.8495762,0x18FF00F7,1,26.00 °C
ACT_INVERTERSTATUS A13,1771291022.8546002,0x18FF01F7,1,0 state
ACT_INVERTERREADY A13,1771291022.8546002,0x18FF01F7,1,0 state
ACT_ERRORSTATUS A13,1771291022.8546002,0x18FF01F7,1,0 state
ACT_SPEED A13,1771291022.8546002,0x18FF01F7,1,0.00 rpm
ACT_TORQUE A13,1771291022.8546002,0x18FF01F7,1,0.00 Nm
ACT_POWER A13,1771291022.8546002,0x18FF01F7,1,0.00 kw
ACT_MOTORTEMPERATURE A13,1771291022.8546002,0x18FF01F7,1,27.00 °C
ACT_INVERTERSTATUS B13,1771291022.8592658,0x18FF02F7,1,0 state
ACT_INVERTERREADY B13,1771291022.8592658,0x18FF02F7,1,0 state
ACT_ERRORSTATUS B13,1771291022.8592658,0x18FF02F7,1,0 state
ACT_SPEED B13,1771291022.8592658,0x18FF02F7,1,0.00 rpm
ACT_TORQUE B13,1771291022.8592658,0x18FF02F7,1,0.00 Nm
ACT_POWER B13,1771291022.8592658,0x18FF02F7,1,0.00 kw
ACT_MOTORTEMPERATURE B13,1771291022.8592658,0x18FF02F7,1,28.00 °C
DEVICESTATE M13,1771291022.9497077,0x18FF00F7,1,0 state
ERRORLAMP M13,1771291022.9497077,0x18FF00F7,1,0 state
DEVICENUMBER M13,1771291022.9497077,0x18FF00F7,1,14 state
CLAMP15_STATUS M13,1771291022.9497077,0x18FF00F7,1,1 state
PRECHARGED M13,1771291022.9497077,0x18FF00F7,1,1 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1771291022.9497077,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1771291022.9497077,0x18FF00F7,1,3 state
ERROR CODE  M13,1771291022.9497077,0x18FF00F7,1,0 state
ACT_DCBUSVOLTAGE M13,1771291022.9497077,0x18FF00F7,1,1.25 V
ACT_DCBUSPOWER M13,1771291022.9497077,0x18FF00F7,1,0.00 kw
ACT_DEVICETEMPERATURE M13,1771291022.9497077,0x18FF00F7,1,26.00 °C
ACT_INVERTERSTATUS A13,1771291022.9545598,0x18FF01F7,1,0 state
ACT_INVERTERREADY A13,1771291022.9545598,0x18FF01F7,1,0 state
ACT_ERRORSTATUS A13,1771291022.9545598,0x18FF01F7,1,0 state
ACT_SPEED A13,1771291022.9545598,0x18FF01F7,1,0.00 rpm
ACT_TORQUE A13,1771291022.9545598,0x18FF01F7,1,0.00 Nm
ACT_POWER A13,1771291022.9545598,0x18FF01F7,1,0.00 kw
ACT_MOTORTEMPERATURE A13,1771291022.9545598,0x18FF01F7,1,27.00 °C
ACT_INVERTERSTATUS B13,1771291022.9591906,0x18FF02F7,1,0 state
ACT_INVERTERREADY B13,1771291022.9591906,0x18FF02F7,1,0 state
ACT_ERRORSTATUS B13,1771291022.9591906,0x18FF02F7,1,0 state
ACT_SPEED B13,1771291022.9591906,0x18FF02F7,1,0.00 rpm
ACT_TORQUE B13,1771291022.9591906,0x18FF02F7,1,0.00 Nm
ACT_POWER B13,1771291022.9591906,0x18FF02F7,1,0.00 kw
ACT_MOTORTEMPERATURE B13,1771291022.9591906,0x18FF02F7,1,28.00 °C
DEVICESTATE M13,1771291023.0494673,0x18FF00F7,1,0 state
ERRORLAMP M13,1771291023.0494673,0x18FF00F7,1,0 state
DEVICENUMBER M13,1771291023.0494673,0x18FF00F7,1,14 state
CLAMP15_STATUS M13,1771291023.0494673,0x18FF00F7,1,1 state
PRECHARGED M13,1771291023.0494673,0x18FF00F7,1,1 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1771291023.0494673,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1771291023.0494673,0x18FF00F7,1,3 state
ERROR CODE  M13,1771291023.0494673,0x18FF00F7,1,0 state
ACT_DCBUSVOLTAGE M13,1771291023.0494673,0x18FF00F7,1,1.25 V
ACT_DCBUSPOWER M13,1771291023.0494673,0x18FF00F7,1,0.00 kw
ACT_DEVICETEMPERATURE M13,1771291023.0494673,0x18FF00F7,1,26.00 °C
ACT_INVERTERSTATUS A13,1771291023.0544772,0x18FF01F7,1,0 state
ACT_INVERTERREADY A13,1771291023.0544772,0x18FF01F7,1,0 state
ACT_ERRORSTATUS A13,1771291023.0544772,0x18FF01F7,1,0 state
ACT_SPEED A13,1771291023.0544772,0x18FF01F7,1,0.00 rpm
ACT_TORQUE A13,1771291023.0544772,0x18FF01F7,1,0.00 Nm
ACT_POWER A13,1771291023.0544772,0x18FF01F7,1,0.00 kw
ACT_MOTORTEMPERATURE A13,1771291023.0544772,0x18FF01F7,1,27.00 °C
ACT_INVERTERSTATUS B13,1771291023.059552,0x18FF02F7,1,0 state
ACT_INVERTERREADY B13,1771291023.059552,0x18FF02F7,1,0 state
ACT_ERRORSTATUS B13,1771291023.059552,0x18FF02F7,1,0 state
ACT_SPEED B13,1771291023.059552,0x18FF02F7,1,0.00 rpm
ACT_TORQUE B13,1771291023.059552,0x18FF02F7,1,0.00 Nm
ACT_POWER B13,1771291023.059552,0x18FF02F7,1,0.00 kw
ACT_MOTORTEMPERATURE B13,1771291023.059552,0x18FF02F7,1,28.00 °C
DEVICESTATE M13,1771291023.1494532,0x18FF00F7,1,0 state
ERRORLAMP M13,1771291023.1494532,0x18FF00F7,1,0 state
DEVICENUMBER M13,1771291023.1494532,0x18FF00F7,1,14 state
CLAMP15_STATUS M13,1771291023.1494532,0x18FF00F7,1,1 state
PRECHARGED M13,1771291023.1494532,0x18FF00F7,1,1 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1771291023.1494532,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1771291023.1494532,0x18FF00F7,1,3 state
ERROR CODE  M13,1771291023.1494532,0x18FF00F7,1,0 state
ACT_DCBUSVOLTAGE M13,1771291023.1494532,0x18FF00F7,1,1.25 V
ACT_DCBUSPOWER M13,1771291023.1494532,0x18FF00F7,1,0.00 kw
ACT_DEVICETEMPERATURE M13,1771291023.1494532,0x18FF00F7,1,26.00 °C
ACT_INVERTERSTATUS A13,1771291023.1545794,0x18FF01F7,1,0 state
ACT_INVERTERREADY A13,1771291023.1545794,0x18FF01F7,1,0 state
ACT_ERRORSTATUS A13,1771291023.1545794,0x18FF01F7,1,0 state
ACT_SPEED A13,1771291023.1545794,0x18FF01F7,1,0.00 rpm
ACT_TORQUE A13,1771291023.1545794,0x18FF01F7,1,0.00 Nm
ACT_POWER A13,1771291023.1545794,0x18FF01F7,1,0.00 kw
ACT_MOTORTEMPERATURE A13,1771291023.1545794,0x18FF01F7,1,27.00 °C
ACT_INVERTERSTATUS B13,1771291023.1596458,0x18FF02F7,1,0 state
ACT_INVERTERREADY B13,1771291023.1596458,0x18FF02F7,1,0 state
ACT_ERRORSTATUS B13,1771291023.1596458,0x18FF02F7,1,0 state
ACT_SPEED B13,1771291023.1596458,0x18FF02F7,1,0.00 rpm
ACT_TORQUE B13,1771291023.1596458,0x18FF02F7,1,0.00 Nm
ACT_POWER B13,1771291023.1596458,0x18FF02F7,1,0.00 kw
ACT_MOTORTEMPERATURE B13,1771291023.1596458,0x18FF02F7,1,28.00 °C
DEVICESTATE M13,1771291023.2494862,0x18FF00F7,1,0 state
ERRORLAMP M13,1771291023.2494862,0x18FF00F7,1,0 state
DEVICENUMBER M13,1771291023.2494862,0x18FF00F7,1,14 state
CLAMP15_STATUS M13,1771291023.2494862,0x18FF00F7,1,1 state
PRECHARGED M13,1771291023.2494862,0x18FF00F7,1,1 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1771291023.2494862,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1771291023.2494862,0x18FF00F7,1,3 state
ERROR CODE  M13,1771291023.2494862,0x18FF00F7,1,0 state
ACT_DCBUSVOLTAGE M13,1771291023.2494862,0x18FF00F7,1,1.25 V
ACT_DCBUSPOWER M13,1771291023.2494862,0x18FF00F7,1,0.00 kw
ACT_DEVICETEMPERATURE M13,1771291023.2494862,0x18FF00F7,1,26.00 °C
ACT_INVERTERSTATUS A13,1771291023.2545948,0x18FF01F7,1,0 state
ACT_INVERTERREADY A13,1771291023.2545948,0x18FF01F7,1,0 state
ACT_ERRORSTATUS A13,1771291023.2545948,0x18FF01F7,1,0 state
ACT_SPEED A13,1771291023.2545948,0x18FF01F7,1,0.00 rpm
ACT_TORQUE A13,1771291023.2545948,0x18FF01F7,1,0.00 Nm
ACT_POWER A13,1771291023.2545948,0x18FF01F7,1,0.00 kw
ACT_MOTORTEMPERATURE A13,1771291023.2545948,0x18FF01F7,1,27.00 °C
ACT_INVERTERSTATUS B13,1771291023.2594397,0x18FF02F7,1,0 state
ACT_INVERTERREADY B13,1771291023.2594397,0x18FF02F7,1,0 state
ACT_ERRORSTATUS B13,1771291023.2594397,0x18FF02F7,1,0 state
ACT_SPEED B13,1771291023.2594397,0x18FF02F7,1,0.00 rpm
ACT_TORQUE B13,1771291023.2594397,0x18FF02F7,1,0.00 Nm
ACT_POWER B13,1771291023.2594397,0x18FF02F7,1,0.00 kw
ACT_MOTORTEMPERATURE B13,1771291023.2594397,0x18FF02F7,1,28.00 °C
DEVICESTATE M13,1771291023.3496552,0x18FF00F7,1,0 state
ERRORLAMP M13,1771291023.3496552,0x18FF00F7,1,0 state
DEVICENUMBER M13,1771291023.3496552,0x18FF00F7,1,14 state
CLAMP15_STATUS M13,1771291023.3496552,0x18FF00F7,1,1 state
PRECHARGED M13,1771291023.3496552,0x18FF00F7,1,1 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1771291023.3496552,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1771291023.3496552,0x18FF00F7,1,3 state
ERROR CODE  M13,1771291023.3496552,0x18FF00F7,1,0 state
ACT_DCBUSVOLTAGE M13,1771291023.3496552,0x18FF00F7,1,1.25 V
ACT_DCBUSPOWER M13,1771291023.3496552,0x18FF00F7,1,0.00 kw
ACT_DEVICETEMPERATURE M13,1771291023.3496552,0x18FF00F7,1,26.00 °C
ACT_INVERTERSTATUS A13,1771291023.354519,0x18FF01F7,1,0 state
ACT_INVERTERREADY A13,1771291023.354519,0x18FF01F7,1,0 state
ACT_ERRORSTATUS A13,1771291023.354519,0x18FF01F7,1,0 state
ACT_SPEED A13,1771291023.354519,0x18FF01F7,1,0.00 rpm
ACT_TORQUE A13,1771291023.354519,0x18FF01F7,1,0.00 Nm
ACT_POWER A13,1771291023.354519,0x18FF01F7,1,0.00 kw
ACT_MOTORTEMPERATURE A13,1771291023.354519,0x18FF01F7,1,27.00 °C
ACT_INVERTERSTATUS B13,1771291023.359202,0x18FF02F7,1,0 state
ACT_INVERTERREADY B13,1771291023.359202,0x18FF02F7,1,0 state
ACT_ERRORSTATUS B13,1771291023.359202,0x18FF02F7,1,0 state
ACT_SPEED B13,1771291023.359202,0x18FF02F7,1,0.00 rpm
ACT_TORQUE B13,1771291023.359202,0x18FF02F7,1,0.00 Nm
ACT_POWER B13,1771291023.359202,0x18FF02F7,1,0.00 kw
ACT_MOTORTEMPERATURE B13,1771291023.359202,0x18FF02F7,1,28.00 °C
DEVICESTATE M13,1771291023.4496696,0x18FF00F7,1,0 state
ERRORLAMP M13,1771291023.4496696,0x18FF00F7,1,0 state
DEVICENUMBER M13,1771291023.4496696,0x18FF00F7,1,14 state
CLAMP15_STATUS M13,1771291023.4496696,0x18FF00F7,1,1 state
PRECHARGED M13,1771291023.4496696,0x18FF00F7,1,1 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1771291023.4496696,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1771291023.4496696,0x18FF00F7,1,3 state
ERROR CODE  M13,1771291023.4496696,0x18FF00F7,1,0 state
ACT_DCBUSVOLTAGE M13,1771291023.4496696,0x18FF00F7,1,1.25 V
ACT_DCBUSPOWER M13,1771291023.4496696,0x18FF00F7,1,0.00 kw
ACT_DEVICETEMPERATURE M13,1771291023.4496696,0x18FF00F7,1,26.00 °C
ACT_INVERTERSTATUS A13,1771291023.4541488,0x18FF01F7,1,0 state
ACT_INVERTERREADY A13,1771291023.4541488,0x18FF01F7,1,0 state
ACT_ERRORSTATUS A13,1771291023.4541488,0x18FF01F7,1,0 state
ACT_SPEED A13,1771291023.4541488,0x18FF01F7,1,0.00 rpm
ACT_TORQUE A13,1771291023.4541488,0x18FF01F7,1,0.00 Nm
ACT_POWER A13,1771291023.4541488,0x18FF01F7,1,0.00 kw
ACT_MOTORTEMPERATURE A13,1771291023.4541488,0x18FF01F7,1,27.00 °C
ACT_INVERTERSTATUS B13,1771291023.459348,0x18FF02F7,1,0 state
ACT_INVERTERREADY B13,1771291023.459348,0x18FF02F7,1,0 state
ACT_ERRORSTATUS B13,1771291023.459348,0x18FF02F7,1,0 state
ACT_SPEED B13,1771291023.459348,0x18FF02F7,1,0.00 rpm
ACT_TORQUE B13,1771291023.459348,0x18FF02F7,1,0.00 Nm
ACT_POWER B13,1771291023.459348,0x18FF02F7,1,0.00 kw
ACT_MOTORTEMPERATURE B13,1771291023.459348,0x18FF02F7,1,28.00 °C
DEVICESTATE M13,1771291023.5492709,0x18FF00F7,1,0 state
ERRORLAMP M13,1771291023.5492709,0x18FF00F7,1,0 state
DEVICENUMBER M13,1771291023.5492709,0x18FF00F7,1,14 state
CLAMP15_STATUS M13,1771291023.5492709,0x18FF00F7,1,1 state
PRECHARGED M13,1771291023.5492709,0x18FF00F7,1,1 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1771291023.5492709,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1771291023.5492709,0x18FF00F7,1,3 state
ERROR CODE  M13,1771291023.5492709,0x18FF00F7,1,0 state
ACT_DCBUSVOLTAGE M13,1771291023.5492709,0x18FF00F7,1,1.25 V
ACT_DCBUSPOWER M13,1771291023.5492709,0x18FF00F7,1,0.00 kw
ACT_DEVICETEMPERATURE M13,1771291023.5492709,0x18FF00F7,1,26.00 °C
ACT_INVERTERSTATUS A13,1771291023.554388,0x18FF01F7,1,0 state
ACT_INVERTERREADY A13,1771291023.554388,0x18FF01F7,1,0 state
ACT_ERRORSTATUS A13,1771291023.554388,0x18FF01F7,1,0 state
ACT_SPEED A13,1771291023.554388,0x18FF01F7,1,0.00 rpm
ACT_TORQUE A13,1771291023.554388,0x18FF01F7,1,0.00 Nm
ACT_POWER A13,1771291023.554388,0x18FF01F7,1,0.00 kw
ACT_MOTORTEMPERATURE A13,1771291023.554388,0x18FF01F7,1,27.00 °C
ACT_INVERTERSTATUS B13,1771291023.559277,0x18FF02F7,1,0 state
ACT_INVERTERREADY B13,1771291023.559277,0x18FF02F7,1,0 state
ACT_ERRORSTATUS B13,1771291023.559277,0x18FF02F7,1,0 state
ACT_SPEED B13,1771291023.559277,0x18FF02F7,1,0.00 rpm
ACT_TORQUE B13,1771291023.559277,0x18FF02F7,1,0.00 Nm
ACT_POWER B13,1771291023.559277,0x18FF02F7,1,0.00 kw
ACT_MOTORTEMPERATURE B13,1771291023.559277,0x18FF02F7,1,28.00 °C
DEVICESTATE M13,1771291023.6494746,0x18FF00F7,1,0 state
ERRORLAMP M13,1771291023.6494746,0x18FF00F7,1,0 state
DEVICENUMBER M13,1771291023.6494746,0x18FF00F7,1,14 state
CLAMP15_STATUS M13,1771291023.6494746,0x18FF00F7,1,1 state
PRECHARGED M13,1771291023.6494746,0x18FF00F7,1,1 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1771291023.6494746,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1771291023.6494746,0x18FF00F7,1,3 state
ERROR CODE  M13,1771291023.6494746,0x18FF00F7,1,0 state
ACT_DCBUSVOLTAGE M13,1771291023.6494746,0x18FF00F7,1,1.25 V
ACT_DCBUSPOWER M13,1771291023.6494746,0x18FF00F7,1,0.00 kw
ACT_DEVICETEMPERATURE M13,1771291023.6494746,0x18FF00F7,1,26.00 °C
ACT_INVERTERSTATUS A13,1771291023.654582,0x18FF01F7,1,0 state
ACT_INVERTERREADY A13,1771291023.654582,0x18FF01F7,1,0 state
ACT_ERRORSTATUS A13,1771291023.654582,0x18FF01F7,1,0 state
ACT_SPEED A13,1771291023.654582,0x18FF01F7,1,0.00 rpm
ACT_TORQUE A13,1771291023.654582,0x18FF01F7,1,0.00 Nm
ACT_POWER A13,1771291023.654582,0x18FF01F7,1,0.00 kw
ACT_MOTORTEMPERATURE A13,1771291023.654582,0x18FF01F7,1,27.00 °C
ACT_INVERTERSTATUS B13,1771291023.6593127,0x18FF02F7,1,0 state
ACT_INVERTERREADY B13,1771291023.6593127,0x18FF02F7,1,0 state
ACT_ERRORSTATUS B13,1771291023.6593127,0x18FF02F7,1,0 state
ACT_SPEED B13,1771291023.6593127,0x18FF02F7,1,0.00 rpm
ACT_TORQUE B13,1771291023.6593127,0x18FF02F7,1,0.00 Nm
ACT_POWER B13,1771291023.6593127,0x18FF02F7,1,0.00 kw
ACT_MOTORTEMPERATURE B13,1771291023.6593127,0x18FF02F7,1,28.00 °C
DEVICESTATE M13,1771291023.7493758,0x18FF00F7,1,0 state
ERRORLAMP M13,1771291023.7493758,0x18FF00F7,1,0 state
DEVICENUMBER M13,1771291023.7493758,0x18FF00F7,1,14 state
CLAMP15_STATUS M13,1771291023.7493758,0x18FF00F7,1,1 state
PRECHARGED M13,1771291023.7493758,0x18FF00F7,1,1 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1771291023.7493758,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1771291023.7493758,0x18FF00F7,1,3 state
ERROR CODE  M13,1771291023.7493758,0x18FF00F7,1,0 state
ACT_DCBUSVOLTAGE M13,1771291023.7493758,0x18FF00F7,1,1.25 V
ACT_DCBUSPOWER M13,1771291023.7493758,0x18FF00F7,1,0.00 kw
ACT_DEVICETEMPERATURE M13,1771291023.7493758,0x18FF00F7,1,26.00 °C
ACT_INVERTERSTATUS A13,1771291023.7545662,0x18FF01F7,1,0 state
ACT_INVERTERREADY A13,1771291023.7545662,0x18FF01F7,1,0 state
ACT_ERRORSTATUS A13,1771291023.7545662,0x18FF01F7,1,0 state
ACT_SPEED A13,1771291023.7545662,0x18FF01F7,1,0.00 rpm
ACT_TORQUE A13,1771291023.7545662,0x18FF01F7,1,0.00 Nm
ACT_POWER A13,1771291023.7545662,0x18FF01F7,1,0.00 kw
ACT_MOTORTEMPERATURE A13,1771291023.7545662,0x18FF01F7,1,27.00 °C
ACT_INVERTERSTATUS B13,1771291023.7595394,0x18FF02F7,1,0 state
ACT_INVERTERREADY B13,1771291023.7595394,0x18FF02F7,1,0 state
ACT_ERRORSTATUS B13,1771291023.7595394,0x18FF02F7,1,0 state
ACT_SPEED B13,1771291023.7595394,0x18FF02F7,1,0.00 rpm
ACT_TORQUE B13,1771291023.7595394,0x18FF02F7,1,0.00 Nm
ACT_POWER B13,1771291023.7595394,0x18FF02F7,1,0.00 kw
ACT_MOTORTEMPERATURE B13,1771291023.7595394,0x18FF02F7,1,28.00 °C
DEVICESTATE M13,1771291023.8493636,0x18FF00F7,1,0 state
ERRORLAMP M13,1771291023.8493636,0x18FF00F7,1,0 state
DEVICENUMBER M13,1771291023.8493636,0x18FF00F7,1,14 state
CLAMP15_STATUS M13,1771291023.8493636,0x18FF00F7,1,1 state
PRECHARGED M13,1771291023.8493636,0x18FF00F7,1,1 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL1 M13,1771291023.8493636,0x18FF00F7,1,3 state
STATUS_ BIT_FLEX_IN_OUT_SIGNAL2 M13,1771291023.8493636,0x18FF00F7,1,3 state
ERROR CODE  M13,1771291023.8493636,0x18FF00F7,1,0 state
ACT_DCBUSVOLTAGE M13,1771291023.8493636,0x18FF00F7,1,1.25 V
ACT_DCBUSPOWER M13,1771291023.8493636,0x18FF00F7,1,0.00 kw
ACT_DEVICETEMPERATURE M13,1771291023.8493636,0x18FF00F7,1,26.00 °C
ACT_INVERTERSTATUS A13,1771291023.854456,0x18FF01F7,1,0 state
ACT_INVERTERREADY A13,1771291023.854456,0x18FF01F7,1,0 state
ACT_ERRORSTATUS A13,1771291023.854456,0x18FF01F7,1,0 state
ACT_SPEED A13,1771291023.854456,0x18FF01F7,1,0.00 rpm
ACT_TORQUE A13,1771291023.854456,0x18FF01F7,1,0.00 Nm
ACT_POWER A13,1771291023.854456,0x18FF01F7,1,0.00 kw
